id,text,label
19039,"[QC] Nhan ngay [MONEY] vao TKC khi soan A gui [NUMBER] ([MONEY]) de XEM TU VI TRON DOI tai infoplus.vn va co hoi TRUNG 10 CAY VANG SJC tu CTKM vangtraotay.vn, +TIEN sau 5 ngay GHTC. Sau KM [MONEY]/ngay. LH [NUMBER] ([MONEY]). TCQC soan TC gui [NUMBER].",legitimate
19040,"Que pase un buen tiempo hoặc một cái gì đó tương tự",legitimate
19041,"Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://verify80.club.",scam
19042,"MSB: Bạn vừa nhận được 1700.000 VND từ Duyên. Số dư mới: 1700.0000 VND.",legitimate
19043,"Bạn sẽ viết bài kiểm tra CCNA trong tuần này ??",legitimate
19044,"Cảm ơn đơn đặt hàng nhạc chuông của bạn, số tham chiếu X49. di động của bạn sẽ được tính phí 4.50.",spam
19045,"Vui lòng truy cập http://verify77.online để biết thêm chi tiết.",scam
19046,"Hội chứng viêm đa hệ thống ở trẻ em liên quan đến Covid-19

Một trường hợp bệnh suy tim của 1 thiếu niên 14 tuổi là 1 hồi chuông cảnh báo việc liệu trẻ em có miễn nhiễm với Covid-19 hay là nhiễm nhưng với các triệu chứng không như người trưởng thành?!",legitimate
19047,"Mã OTP của bạn là 651240. Vui lòng không chia sẻ mã này cho bất kỳ ai.",legitimate
19048,"Phát hiện giao dịch bất thường tại tài khoản VPBank số tiền 4400.000 VND. ủy giao dịch tại http://secure70-secure.org.",scam
19049,"Tai khoan chinh cua Quy khach sap het. Soan 3 gui [NUMBER] de duoc ung goi 3([TIME] THOAI/Gia cuoc [MONEY]). Tu choi nhan tin, soan TC gui [NUMBER]. CSKH: [NUMBER] ([MONEY])",legitimate
19050,"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK TPBank 190362423935.",scam
19051,"Đại sứ Hàn Quốc tại Việt Nam Park Noh Wan cho biết, từ tuần sau, khi mà nhóm nghi ngờ nhiễm Covid-19 được xét nghiệm hết thì số ca nhiễm mới mỗi ngày tại Hàn Quốc nhiều khả năng sẽ giảm mạnh.",legitimate
19052,"Mật khẩu hàng tháng cho Wap.",spam
19053,"Bạn có một gói quà tặng từ Shopee, nhận ngay tại http://vaynhanh64.top.",scam
19054,"Bạn có một gói quà tặng từ VNDirect, nhận ngay tại http://nhanthuong68-secure.org. Đừng bỏ lỡ cơ hội này!",scam
19055,"Vay tiền nhanh không cần thẩm định, giải ngân 15 phút. Lãi suất 0%. Đăng ký: http://verify87-bank.net.",scam
19056,"Bạn có một gói quà tặng từ Facebook, nhận ngay tại http://secure12.cc.",scam
19057,"Thằng lái xe tải quá khốn nạn, nhẫn tâm…37c 187.03🤬🤬🤬
…Nó lùi cán thương tâm bé nhỏ, rồi bế th.i th.ể bé vào nhà rồi nó vùi cát xóa dấu vết…Nam Mô Adidaphat!!!! Mong bé được siêu thoát🙏🙏🙏
...Các cụ cho hỏi như thằng này thì tù nặng ko ạ?",fake_news
19058,"Mã OTP của bạn là 161823. Vui lòng không chia sẻ mã này cho bất kỳ ai.",legitimate
19059,"Vì vậy, ì_ trả trước lần cuối cùng ... thì khi nào là cổ phiếu ...",legitimate
19060,"DongA Bank: Giao dịch rút tiền 4900.000 VND thành công. Số dư hiện tại: 4900.0000 VND.",legitimate
19061,"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://verify46.online.",scam
19062,"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK Kienlongbank 190338227390.",scam
19063,"Chúc mừng bạn đã trúng thưởng Xe Air Blade từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://secure93.online để nhận giải thưởng ngay hôm nay.",scam
19064,"[TB] Nhân dịp kỷ niệm 80 năm Quốc Khánh Việt Nam, Viettel gửi tặng Quý khách 80.[POINT] Viettel++. Truy cập https://ketnoitronniemvui.tv360.vn , làm theo hướng dẫn để nhận điểm và đổi lấy nhiều ưu đãi hấp dẫn trên ứng dụng My Viettel. Chi tiết LH 198 ([MONEY]). Trân trọng.",legitimate
19065,"Chúc mừng bạn đã trúng thưởng Apple Watch Series 8 từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vaynhanh44.xyz để nhận giải thưởng.",scam
19066,"Những liều thuốc giảm đau, hạt sốt trong thời kỳ đại dịch COVID-19 khiến người nhiễm bệnh lại nghĩ rằng mình không nhiễm bệnh và kéo theo đó là rất nhiều hệ lụy.",legitimate
19067,"Tôi là công chúa tuyệt vời!",legitimate
19068,"Mã OTP của bạn là 845130. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.",legitimate
19069,"Thằng luật sư hai mang Võ Thành Quyết này tuy đã chết rục xương vì báo ứng'nhưng không biết vợ con nó ăn 10 triệu trái luật của gia đình HDH có thấy ngon không??",fake_news
19070,"SCB: Bạn vừa nhận được 1300.000 VND từ Vân. Số dư mới: 1300.0000 VND.",legitimate
19071,"Tiến triển về sức khỏe của phi công người Anh thể hiện nỗ lực phi thường của tất cả y bác sĩ và Hội đồng chuyên môn khi trước đó người này tưởng không qua khỏi.

Sáng 5/6, Tiểu ban điều trị - Ban chỉ đạo quốc gia phòng, chống COVID-19 cho biết, bệnh nhân số 91 phi công người Anh đang điều trị tại Bệnh viện Chợ Rẫy <URL> tiến triển tốt lên về cả sức cơ và chức năng phổi.

Hiện bệnh nhân tỉnh, thực hiện được y lệnh của bác sĩ, có phản xạ ho mạnh hơn, cơ chi trên 3/5, chi dưới 2/5, cơ hoành phải hoạt động mạnh hơn; chức năng thận đã dần hồi phục.

X-quang phổi của phi công người Anh cho thấy thông khí cải thiện nhiều, tỷ lệ thông khí 2 phổi đạt khoảng 58%; CT ngực, bụng cho thấy các tổn thương bình thường, bệnh nhân đang thở máy áp lực.

Ông Lương Ngọc Khuê – Cục trưởng Cục Quản lý Khám, Chữa bệnh (Bộ Y tế), Phó trưởng Tiểu ban điều trị cho biết, tiến triển sức khỏe trên của phi công người Anh thể hiện sự nỗ lực phi thường của các y bác sĩ cũng như Hội đồng chuyên môn. Với bệnh nhân khác, tiến triển nhỏ về sức khoẻ là bình thường nhưng bệnh nhân 91 thì đó là nỗ lực lớn.

Bởi bệnh nhân có lúc tưởng không thể qua khỏi, nhưng đến nay nam phi công có những ánh mắt, nụ cười như một lời động viên, khích lệ các thầy thuốc, các chuyên gia tiếp tục cố gắng.

Sau buổi Hội chẩn liên viện 3 miền Bắc – Trung – Nam lần thứ 4 hôm qua 4/6, các chuyên gia nhận định, tuy sức khỏe có phần tiến triển nhưng nhìn chung, bệnh nhân vẫn trong tình trạng nặng, phải cố gắng điều trị tích cực về nội khoa, hồi sức và dinh dưỡng…

Thời gian tới, phi công người Anh sẽ tiếp tục được sử dụng kháng sinh nhiễm trùng và phòng ngừa nguy cơ nhiễm khuẩn mới. Cùng với đó, bệnh nhân tiếp tục tập vật lý trị liệu tích cực để sớm cải thiện, phục hồi chức năng cơ và chức năng hô hấp.

Tính tới 6h sáng ngày 5/6, Việt Nam bước sang ngày thứ 50 không ghi nhận ca mắc COVID-19 trong cộng đồng, số người nhiễm virus corona tại nước ta là 328.

Theo Ban Chỉ đạo quốc gia phòng chống dịch COVID-19, tổng số người tiếp xúc gần với các ca nhiễm COVID-19 và nhập cảnh từ vùng dịch đang được theo dõi sức khỏe (cách ly) tại Việt Nam là 8.143.

Theo báo cáo của Tiểu ban Điều trị, đến thời điểm này, 302 trong số 328 bệnh nhân COVID-19 ở Việt Nam được công bố khỏi bệnh. 26 bệnh nhân còn lại đang được điều trị tại các cơ sở y tế tuyến trung ương và tuyến tỉnh trong tình trạng sức khỏe ổn định.",legitimate
19072,"Cuộc họp nhóm sẽ diễn ra vào lúc 10h tại phòng họp C454. Vui lòng đến đúng giờ.",legitimate
19073,"Cảnh báo: Tài khoản ngân hàng Eximbank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vcb74-bank.net để kiểm tra và bảo vệ tài khoản của bạn.",scam
19074,"Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://secure70-secure.org.",scam
19075,"Tôi không thể nói, BCAZ Mobile có vấn đề.",legitimate
19076,"Mã OTP của bạn là 613648. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.",legitimate
19077,"Lol ... oh không em yêu, anh sẽ không trượt vào chỗ của bạn sau nửa đêm, nhưng cảm ơn vì lời mời",legitimate
19078,"[TRỰC TIẾP] QUỐC HỘI TIẾP TỤC THẢO LUẬN KINH TẾ - XÃ HỘI THỜI KỲ HẬU DỊCH COVID-19

Ngày 15/6, Quốc hội sẽ bước vào tuần làm việc cuối cùng của Kỳ họp thứ 9, Quốc hội khóa XIV (từ 15/6 đến 19/6).  Theo đó, đầu tuần Quốc hội tiếp tục thảo luận ở hội trường và quyết định nhiều vấn đề quan trọng như kinh tế-xã hội, ngân sách nhà nước.",legitimate
19079,"Vì vậy, người bạn đời là nơi tôi đang ở!?!",legitimate
19080,"Tôi không biết phải làm gì để thoát ra khỏi vấn đề này nên chỉ có những câu hỏi như thế này không nhầm tôi.",legitimate
19081,"Ý tưởng hay

[<URL>](<URL>)",legitimate
19082,"Vui lòng truy cập http://secure71.top để biết thêm chi tiết.",scam
19083,"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Sacombank của bạn tại http://vcb64.top để tránh bị khóa và bảo vệ tài sản của bạn.",scam
19084,"Bạn có một gói quà tặng từ Postmart, nhận ngay tại http://nhanthuong36-verify.com. Đừng bỏ lỡ cơ hội này!",scam
19085,"Mã OTP của bạn là 800997. Vui lòng không chia sẻ mã này cho bất kỳ ai.",legitimate
19086,"Chuyển tiền gấp cho tôi, tôi đang có việc gấp làm, mai tôi trả. STK BIDV 190375839052.",scam
19087,"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản Citibank Vietnam của bạn tại http://support18.top để tránh bị khóa.",scam
19088,"Phát hiện giao dịch bất thường tại tài khoản Standard Chartered Vietnam số tiền 3400.000 VND. ủy giao dịch tại http://nhanthuong19.cc.",scam
19089,"Bạn hát loại thứ gì?",legitimate
19090,"Bộ Nội vụ đang dự thảo Nghị định sửa đổi, bổ sung một số điều về chính sách tinh giản biên chế.",legitimate
19091,"Chúng tôi không gọi như & lt;#& gt;",legitimate
19092,"Cảnh báo bảo mật: Tài khoản SCB của bạn có dấu hiệu bị xâm nhập. Xác thực ngay tại http://tcb55.cc để bảo vệ tài khoản của bạn.",scam
19093,"Cảnh báo: Tài khoản ngân hàng BIDV của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://verify37.info để kiểm tra.",scam
19094,"Thông báo: Bạn có một gói quà tặng từ SSI. Nhận ngay tại http://nhanthuong88-verify.com trước khi hết hạn.",scam
19095,"THÔNG TIN CA NHIỄM COVID-19  Theo thông báo kết quả xét nghiệm từ Viện Vệ sinh Dịch tễ Trung ương  và báo cáo của Bệnh viện Bạch Mai: hai nữ điều dưỡng của Bệnh viện Bạch Mai đã được xác định dương tính với SARS-COV-2. Đây là những nhân viên y tế đầu tiên của Việt Nam mắc COVID-19. 1. Ca bệnh số 86 (BN86): Bệnh nhân nữ, 54 tuổi, điều dưỡng của Phòng khám ngoại trú HIV - Trung tâm Bệnh nhiệt đới thuộc Bệnh viện Bạch Mai.... - Ngày 6/3/2020 bệnh nhân đi nghỉ cùng gia đình tại Côn Đảo, theo hành  trình  Hà Nội – TP HCM (chuyến bay VN 7209) và TP HCM  -  Côn Đảo (VN 8059). Ngày 08/3/2020 bay ra Hà Nội (không nhớ rõ chuyến bay). Ngày 09/3/2020 đi làm bình thường, không có biểu hiện lâm sàng. Ngày 11/3/2020 bệnh nhân có triệu chứng tức ngực, không ho, không sốt và nhập viện Viện Tim mạch thuộc Bệnh viện Bạch Mai (C4) điều trị theo hướng tăng huyết áp, đau thắt ngực (bệnh nhân có tiền sử tăng huyết áp) trong 4 ngày. Trong quá trình điều trị tại C4 luôn đeo khẩu trang.  Sáng ngày 19/3/2020, bệnh nhân được Viện Tim mạch cho xuất viện. Sau khi được xác định có nhiều lần tiếp xúc gần với bệnh nhân số 87 (gặp ở thang máy, ăn trưa cùng, ngủ trưa cùng…), bệnh nhân  được xét nghiệm sàng lọc ngày 19/3/2020 và tối cùng ngày cho kết quả dương tính với SARS- CoV2; 23h00 ngày 19/3/2020 bệnh nhân được đưa đi cách ly tại Bệnh viện Nhiệt đới trung ương cơ sở 2. Chiều  20/3/2020, kết quả xét nghiệm của Viện Vệ sinh Dịch tễ Trung ương khẳng định bệnh nhân dương tính với SARS-COV-2. 2. Ca bệnh số 87 (BN87): Bệnh nhân nữ, 34 tuổi, điều dưỡng làm việc tiếp đón tại khu cách ly Trung tâm Bệnh nhiệt đới thuộc Bệnh viện Bạch Mai. Ngày 18/3/2020, bệnh nhân có các triệu chứng như: mệt, ho, sốt và được làm xét nghiệm tại Khoa vi sinh Bệnh viện Bạch Mai, có kết quả dương tính với SARS-COV-2, bệnh nhân được chuyển tới Bệnh viện Bệnh nhiệt đới Trung ương cơ sở 2 Đông Anh để cách ly, mẫu bệnh phẩm được chuyển đến Viện Vệ sinh Dịch tễ Trung ương, kết quả xét nghiệm tối 19/3/2020  khẳng định  bệnh nhân dương tính với SARS-COV-2. Qua rà soát cho thấy, bệnh nhân có nhiều lần tiếp xúc gần với BN86. Phòng khám cách ly của Trung tâm Bệnh nhiệt đới đặt tại tầng 1, nhân viên được trang bị bảo hộ lao động để làm việc (mũ, khẩu trang, kính, quần áo…). Điều dưỡng này được cử làm việc ở đây từ đầu tháng 02/2020, hàng ngày nhập thông tin của các bệnh nhân đến khám tại Phòng khám cách ly vào máy tính, điền thông tin, đo dấu hiệu sinh tồn... Theo báo cáo của Bệnh viện Bạch Mai, Trung tâm Bệnh nhiệt đới đã tiếp nhận sàng lọc các bệnh nhân viêm đường hô hấp đến khám. Những ca bệnh nghi ngờ đều đã được chuyển sang Bệnh viện Bệnh Nhiệt đới Trung ương và Bệnh viện Bạch Mai nhận được phản hồi chưa có trường hợp nào có kết quả xét nghiệm dương tính với SARS-COV-2. Ngay khi mới được phát hiện là các ca nghi nhiễm, hai BN 86 và 87 đã được Bệnh viện Bạch Mai cách ly. Những người trong gia đình, những người có tiếp xúc gần với hai người này đã được tiến hành sàng lọc, xét nghiệm và cách ly. Bên cạnh đó, Bệnh viện Bạch Mai cũng đã lập danh sách những người tiếp xúc gần với những người có tiếp xúc gần với hai ca bệnh này để tiếp tục theo dõi sức khỏe. Đồng thời thực hiện tiêu đọc khử trùng các khu vực liên quan. Riêng những  bệnh nhân điều trị nội trú tại Trung tâm Bệnh nhiệt đới đã được chuyển sang Bệnh viện Bệnh Nhiệt đới Trung ương để tiếp tục điều trị. Bộ Y tế kêu gọi cộng đồng đoàn kết, ủng hộ tinh thần và tiếp thêm sức mạnh để các thầy thuốc – những người chiến sĩ đang ở tuyến đầu tiếp tục đứng vững trong cuộc chiến phòng, chống dịch COVID-19. Xem thêm",legitimate
19096,"Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản VietinBank của bạn. Vui lòng xác minh tại http://verify32-bank.net để tránh bị khóa và bảo vệ tài sản của bạn.",scam
19097,"Chúc mừng thuê bao quý khách đã trúng thưởng Voucher Lazada 2.000.000 VND. Truy cập http://secure42.cc để nhận thưởng ngay.",scam
19098,"Vui lòng truy cập http://vcb18.cc để biết thêm chi tiết.",scam
19099,"Chúc mừng bạn đã trúng thưởng Samsung Galaxy S23 từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://vaynhanh12-verify.com để nhận giải thưởng.",scam
19100,"Ai mới là người đáng thương? ------------------------- Đọc mấy bài chỉ trích dân mạng vì tội chửi cô Nhung17 và cho rằng cô ấy đáng thương. Tôi không bị chỉ trích vì tôi chưa chửi nhưng thực lòng rất muốn chửi, vì nếu chúng ta không bày tỏ thái độ quyết liệt, sẽ có nhiều cô Nhung khác. Đồng ý rằng bây giờ cô ta đang bị bệnh, nhưng không có nghĩa là cô ta đã khổ sở lắm rồi và rất ""đáng thương"".... Đồng ý rằng cô ta cũng không mong muốn có bệnh, nhưng không có nghĩa là cô ta cũng không mong muốn điều đó cho cả cộng đồng. Nếu cô ta biết nghĩ như thế, cô ta dù có bệnh cũng sẽ không ai thèm chửi cô ấy hết. Giống như bệnh nhân số 18 ấy, có ai chửi anh ấy đâu. Bạn nói ""ai dám chắc sẽ làm tốt hơn cô ấy?"". Tôi khẳng định là có, có rất nhiều. Vì để ""làm tốt"" đâu có khó, đâu cần học vấn cao, đâu cần tâm cần đức, chỉ cần khai báo trung thực là đủ. Cô ấy đã có triệu chứng từ trước khi về VN. Một cô gái 9x sử dụng thành thạo cả facebook và Instagram, biết đi du lịch nước ngoài không cần hướng dẫn viên, thì KHÔNG THỂ KHÔNG BIẾT ĐẾN CÁC TRIỆU CHỨNG CỦA BỆNH, và càng KHÔNG THỂ KHÔNG BIẾT TỐC ĐỘ LÂY NHIỄM VÀ VÙNG PHỦ SÓNG CỦA NÓ (chưa nói đến chuyện khi cô ấy lên máy bay về nước thì nước Ý đã phủ sóng dày đặc trên truyền thông rồi). Không lẽ cô ấy thực sự không biết? Vậy mà cô ấy vẫn xông xênh đi sang đó? Ừ thì ai có chân nấy đi, không ai cấm được. Nhưng sang đó rồi, thì khi thấy mình có biểu hiện khác thường rồi, TẠI SAO KHÔNG ĐI KHÁM NGAY TẠI ĐÓ? Ừ thì do chủ quan, ok. Vậy TẠI SAO KHI VỀ VN KHÔNG KHAI BÁO NGAY ĐỂ CÁCH LY NGAY? Tôi không tin 1 cô gái có hiểu biết, sinh ra trong 1 gia đình bề thế, mà đến tận ngày 2.3 vẫn không hề biết gì về NcoV và tốc độ lây nhiễm của nó. Nhưng thôi, cứ cho như là cô ấy chỉ biết đến nước Ý với các show diễn Gucci đi, cứ cho là cô ấy không biết các triệu chứng của con Vy đi, cô ấy không tin mình mắc bệnh đi. Thì tại sao cô ấy không khai báo y tế đầy đủ khi nhập cảnh? Thế nên, dù cô ấy vô tình, thì 1 cô gái 26 tuổi mà ko có bất cứ hiểu biết gì về những thứ đang sôi sục, đe dọa tính mạng hàng trăm nghìn người như thế, để ""vô tình"" hại mình hại người, tôi cho rằng không có chút gì đáng thương. Nếu có tình thương, sao không thương cho ông Đam, 11h đêm không được ở nhà, vẫn phải họp khẩn để xử lý hậu quả do cô ấy gây ra. Sao ko thương mấy nghìn cán bộ các ban ngành, chiến sĩ công an, nhân viên y tế đêm qua thức trắng để truy tìm 32F1 lây từ cô ấy, tung tích 201 người cùng chuyến bay, hàng nghìn F2, hàng chục nghìn F3...rồi không biết đến F4, F5 và F mấy nữa vì đã 5 ngày cô ấy mới phát lộ để chính quyền biết mà tìm kiếm, và cứ thêm 1 F, tức ko phải 1 người, mà là cấp số nhân đấy? Rồi đêm hôm phun xịt khử trùng, lọ mọ rào rào chắn chắn... Sao ko thương mấy trăm con người vì cô ta bỗng dưng phải cách ly? Sao không thương mấy trăm nhân viên y tế ""bỗng dưng"" phải gồng lên phục vụ cô ta và mấy trăm người đi cách ly. Sao không thương hàng trăm hàng ngàn bộ đội lại phải ra nằm sương gối đất để nhường phòng cho những người bị cách ly vì cô ấy. Sao ko thương hàng chục hàng quán phố Trúc Bạch thậm chí các phố lân cận vì cô ta mà mất đi kế sinh nhai ít nhất trong 2 tuần nữa? Sao không thương hàng trăm doanh nghiệp phải phá sản nếu vì cô ta mà vỡ trận hoặc cả nước lại án binh bất động thêm 3 tuần nữa? Chưa hết, cứ tình trạng này kéo dài, hàng nghìn công nhân, người lao động sẽ mất việc làm hoặc bị cho nghỉ không có lương, con cái của họ cha mẹ họ không giàu có, họ không có tiền trang trải cuộc sống, họ có đáng thương không? Hàng trăm nghìn đứa trẻ bị ""nhốt trong nhà"" 5 tuần rồi và nguy cơ vì cô ta sẽ thêm vài tuần nữa thậm chí chậm 1 năm cuộc đời, chúng có đáng thương không? Chỉ cần cô ta khai báo y tế trung thực, đầy đủ, tất cả những hệ lụy kia sẽ ko xảy ra, cũng như những người thân/gần gũi với cô ta hôm nay không dương tính. Có thể tôi không ăn chay niệm phật và chăm nói đạo lý. Ai bảo tôi ác tôi chịu. Nhưng tôi cho rằng, tình thương nếu không đặt đúng chỗ, chính là tội ác đấy. Cũng mong sau sự việc này, mọi người vì sợ bị chửi, bị lên án mà thực hiện đúng chỉ đạo của chính phủ. Vũ Hạnh - nguyên Tổng Biên tập báo Tuổi trẻ. Xem thêm",fake_news
19101,"Xin lỗi người đàn ông, vô tình rời khỏi điện thoại của tôi vào đêm qua im lặng và không kiểm tra cho đến khi tôi thức dậy",legitimate
19102,"Tài khoản Sacombank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://nhanthuong56.xyz để xác thực.",scam
19103,"Cười!",legitimate
19104,"Shop xả kho nghi bán, Iphone 15 Pro Max giá chỉ 2 triệu. Đặt ngay tại http://vaynhanh60-verify.com.",scam
19105,"Đó là điều với vượn, bạn có thể chiến đấu đến cái chết để giữ một cái gì đó, nhưng ngay khi chúng có nó khi bạn buông tay, đó là nó!",legitimate
19106,"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản SHB của bạn tại http://verify23-secure.org để tránh bị khóa.",scam
19107,"Mã OTP của bạn là 641652. Vui lòng không chia sẻ mã này với bất kỳ ai để bảo vệ tài khoản của bạn.",legitimate
19108,"VietinBank: Giao dịch chuyển khoản 3000.000 VND thành công. Số dư hiện tại: 3000.0000 VND.",legitimate
19109,"Công an <URL> cho biết, ""giang hồ mạng"" Huấn Hoa Hồng bị phát lệnh truy tìm vì có một số hành vi vi phạm liên quan bán hàng đa cấp, kinh doanh trên mạng xã hội...",legitimate
19110,"Aiyo ... bài học của cô ấy quá sớm ... tôi vẫn ngủ, haha ... okie, bạn về nhà liao den xác nhận w me lor ...",legitimate
19111,"Tài khoản Eximbank của bạn bị tạm khóa. Vui lòng đăng nhập tại http://secure34.cc để xác thực.",scam
19112,"Chúc mừng bạn đã trúng thưởng Iphone 14 Pro từ chương trình khuyến mãi của chúng tôi. Nhấn vào http://support87.top để nhận giải thưởng ngay hôm nay.",scam
19113,"Ninja Van: Ma xac minh cua ban la [NUMBER]. Ma se het hieu luc trong [TIME].",legitimate
19114,"Chúc mừng thuê bao quý khách đã trúng thưởng Xe Vision. Truy cập http://verify56.vip để nhận thưởng ngay.",scam
19115,"Các số Vodafone của ngày kết thúc với 4882 được chọn để nhận giải thưởng Å £ 350.",spam
19116,"(QC) Soan IS gui [NUMBER] ([MONEY]) tang ban MIEN PHI 100% 3G/4G khi su dung dv isport.vn, hoan toan mien phi [TIME] su dung dich vu. Sau km [MONEY]/ngay, tcqc: Tc gui [NUMBER]",legitimate
19117,"(QC) Soan DK TH gui [NUMBER] de duoc mien 100% data 3G/4G TOC DO CAO, CT danh rieng cho TB [NUMBER] tu v.M14.vn. Cuoc sau KM [MONEY]/ngay.Tu choi: tc gui [NUMBER]",legitimate
19118,"[QC] TANG NGAY 1 thang cuoc dich vu INTERNET VIETTEL khi dang ky moi va dong truoc cuoc 12 thang. Cuoc TB chi tu [MONEY]/thang. Phi hoa mang [MONEY], mien phi modem wifi, thu tuc don gian va nhanh chong. Chi tiet LH [NUMBER] ([MONEY]) hoac truy cap https://viettel.vn/s/STAR1T. Tu choi QC, soan TC3 gui 199.",legitimate
19119,"Đăng ký vay tiền nhanh trong ngày, duyệt hồ sơ 100%. Truy cập http://secure42-secure.org để biết thêm chi tiết và nhận khoản vay.",scam
19120,"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản BIDV của bạn tại http://vaynhanh78.xyz để tránh bị khóa.",scam
19121,"Bạn có một gói quà tặng từ Vinaphone, nhận ngay tại http://nhanthuong87.club. Đừng bỏ lỡ cơ hội này!",scam
19122,"Lệnh bắt tạm giam đã được gửi đến bạn. Vui lòng hợp tác điều tra tại http://vcb67.info.",scam
19123,"Cảnh báo: Tài khoản ngân hàng ABBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://support15.online để kiểm tra và bảo vệ tài khoản của bạn.",scam
19124,"Hệ thống của chúng tôi phát hiện giao dịch đáng ngờ trên tài khoản DongA Bank của bạn. Vui lòng xác minh tại http://tcb77.info để tránh bị khóa.",scam
19125,"Bạn có một gói quà tặng từ Citus, nhận ngay tại http://tcb25.online. Đừng bỏ lỡ cơ hội này!",scam
19126,"Cảnh báo: Tài khoản ngân hàng TPBank của bạn có hoạt động bất thường. Vui lòng đăng nhập tại http://vcb42.xyz để kiểm tra và bảo vệ tài khoản của bạn.",scam
19127,"MBBank: Số dư tài khoản thay đổi -1200.000 VND. ội dung: Thanh toán tiền điện.",legitimate
19128,"Đơn hàng HSC của bạn đang được giao. Shipper sẽ gọi trước khi đến.",legitimate
19129,"Đơn hàng từ MoMo đã được xác nhận và sẽ được giao trong vòng 2-3 ngày làm việc.",legitimate
19130,"Mã OTP của bạn là 137255. Vui lòng giữ bí mật mã này để bảo vệ tài khoản của bạn.",legitimate
19131,"Chúc mừng thuê bao quý khách đã trúng thưởng Voucher Be 100.000 VND. Truy cập http://vaynhanh35.club để nhận thưởng ngay.",scam
19132,"Aight, chúng tôi sẽ đi ra ngoài trong một vài",legitimate
19133,"Bạn có một gói quà tặng từ Viettel, nhận ngay tại http://tcb92-secure.org.",scam
19134,"Hệ thống phát hiện giao dịch lạ, vui lòng xác minh tài khoản CIMB Vietnam của bạn tại http://verify21.club để tránh bị khóa.",scam
19135,"Bạn có một gói quà tặng từ MoMo, nhận ngay tại http://tcb60.online. Đừng bỏ lỡ cơ hội này!",scam
19136,"Tin nhắn cho tôi khi Rajini đến.",legitimate
19137,"Không còn là ""cô nàng đầu trọc"" như trước đây, mái tóc tém năng động giúp Thuỷ Tiên có một diện mạo mới đầy cá tính. ❤️",legitimate
19138,"Bạn đã được chọn để nhận khoản vay nhanh với lãi suất thấp. Đăng ký ngay tại http://vaynhanh78.cc.",scam
