id,data_type,text,is_scam,category,risk_level,risk_score,source
VN_SCAM_TXT_009705,sms,"Dear Hannah, Thank you for your patience. I've attached the final draft of the report. Please review it and provide your feedback. Similar another popular commercial also voice. All also price author defense high see. Message whose international paper. Central serve ability course ahead. Wish cut high and miss. Sincerely, Tasha Edwards Your input is valuable. Please provide any comments or questions you have on the attached proposal. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009706,sms,Are you up for the challenge? I know i am :),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009707,sms,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009708,sms,[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUSTrusted website : epicwins1.euMagdeposito at makakuha ng 100% at ibang BONUS araw-araw,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009709,sms,Oh god..taken the teeth?is it paining,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009710,sms,Wat u doing there?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009711,sms,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009712,sms,K then 2marrow are you coming to class.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009713,sms,I'm in school now n i'll be in da lab doing some stuff give me a call when _ r done.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009714,sms,"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009715,sms,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009716,sms,Wat uniform? In where get?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009717,sms,"Your DOMESTIC MAIL has been returned to your local post office, please click ph-post.la to complete the verification and request a re-delivery.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009718,sms,"Hurry <REAL NAME>,Play now at SUGARPLAY, and Get Daily Sign-in BONUS up to PHP150!Join now and recieve more rewards! sugarbetna1.com",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009719,sms,Hey... What time is your driving on fri? We go for evaluation on fri?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009720,sms,Pls come quick cant bare this.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009721,sms,FROM 88066 LOST 12 HELP,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009722,sms,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009723,sms,Hey! There's veggie pizza... :/,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009724,sms,Just normal only here :),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009725,sms,Ok that's great thanx a lot.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009726,sms,Olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009727,sms,"Magparehistro para sa libreng ?7777, tumaya:?casino7.tw/1t5U",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009728,sms,How much she payed. Suganya.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009729,sms,U guys never invite me anywhere :(,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009730,sms,"LandBank Alert: Your mobile number is currently suspended, if your number still active, verify here: mylandbankonline.com to continue receiving OTP.",1,account_takeover_phishing,CRITICAL,0.95,ext_spam_detector_1123
VN_SCAM_TXT_009731,sms,Hey so whats the plan this sat?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009732,sms,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009733,sms,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009734,sms,Are you there in room.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009735,sms,Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009736,sms,No problem. We will be spending a lot of quality time together...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009737,sms,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009738,sms,"Dear Zachary, Thank you for your patience. I've attached the final draft of the report. Please review it and provide your feedback. Wear not turn relate for myself. Reveal term nothing interview work east machine. Every southern pattern magazine across. Adult hope civil leg. Live Democrat necessary you protect market anyone. Sincerely, Jon Grant Looking forward to your feedback on the project. Please let me know if you need any further information. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009739,sms,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009740,sms,Did u turn on the heater? The heater was on and set to degrees.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009741,sms,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009742,sms,Call me when u finish then i come n pick u.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009743,sms,"You have been pre-approved for a credit card with a high limit. Hurry! This is a once-in-a-lifetime opportunity that you don't want to miss. Act now! For more details, visit our website or contact us directly.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009744,sms,"Dear user, your ac count has a cash deposit of 199 P, please log in; https://www.fse281.xyz To Receive",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009745,sms,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009746,sms,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009747,sms,So when you gonna get rimac access,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009748,sms,ok....take care.umma to you too...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009749,sms,Ok then u tell me wat time u coming later lor.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009750,sms,I know you are. Can you pls open the back?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009751,sms,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009752,sms,"And that's fine, I got enough bud to last most of the night at least",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009753,sms,Ok Chinese food on its way. When I get fat you're paying for my lipo.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009754,sms,A bloo bloo bloo I'll miss the first bowl,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009755,sms,Now? I'm going out 4 dinner soon..,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009756,sms,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009757,sms,"Libreng P158 para sa mobile users! Plus, sign-up bonus na P18-P1188. Doblehin ang deposito mo ngayon. promolink.st/ihtQGtNuGaOd2aj5",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009758,sms,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009759,sms,slotsph.tv/VTigUB Mag-enjoy sa libreng deposit money bilang panimula sa iyong masayang paglalaro journey.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009760,sms,"Hey Steven, Can you please review the attached proposal and provide your feedback by 2024-01-09? Mission rather service. Admit identify focus media how. Minute sometimes reach base change. What effect throw forward. Situation five senior leg eye religious song. Thanks, Tina Ward If you have any further questions, feel free to reach out. I'm here to help. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009761,sms,WinningPlus is your key to a Honda Click 125i V3! Get up to 100% bonus and 588p + 388p bonus as a new member. Sign up at Wplusmegaph.de today!,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009762,sms,Ya it came a while ago,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009763,sms,Que pases un buen tiempo or something like that,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009764,sms,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009765,sms,Think + da. You wil do.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009766,sms,1000% Luck bonus on ₱1000 balance. Register: gamble6.tw/1t5U,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009767,sms,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009768,sms,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009769,sms,"[BDO NOTICE] : We need to Lock your #bdoSavings Account due to your last transaction, Please visit the link to Unlock: accountupdate-bdo.live",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009770,sms,R we going with the bus?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009771,sms,"Your next play could be the big win! With just 9 pesos on Gold Rush, 75k could be yours. See the magic happen at promolink.st/4q2nDfnOApkLX.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009772,sms,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009773,sms,"Lets use it next week, princess :)",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009774,sms,My friends use to call the same.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009775,sms,I've told him that i've returned it. That should i re order it.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009776,sms,Stop the story. I've told him i've returned it and he's saying i should not re order it.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009777,sms,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009778,sms,"Aight, lemme know what's up",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009779,sms,What r u cooking me for dinner?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009780,sms,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009781,sms,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009782,sms,"Hi Natalie, Just a reminder about the deadline for the report submission on 2024-04-04. Please make sure to submit it on time. Explain training ability put. Experience leader worry. My ready discuss next carry camera. Church someone positive structure out fall. Thanks, Juan Liu Please review the attached document at your earliest convenience and provide your feedback. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009783,sms,Thank You meet you monday,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009784,sms,"Hey Heather, Can you please confirm your availability for the meeting next week? We need to finalize the schedule. Occur too instead nature peace account. Market cost him man about less until. Several both face beyond smile technology out. Decide account their expect. Cheers, Lauren Taylor Please find attached the updated project plan. Let me know if you have any questions. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009785,sms,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009786,sms,Congratulations! You've won a free vacation! Call 123-456-7890 now to claim your prize.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009787,sms,Hey you told your name to gautham ah?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009788,sms,yes baby! I need to stretch open your pussy!,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009789,sms,Dunno lei shd b driving lor cos i go sch 1 hr oni.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009790,sms,Thanx a lot 4 ur help!,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009791,sms,Yes just finished watching days of our lives. I love it.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009792,sms,Hi Harish's rent has been transfred to ur Acnt.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009793,sms,If you are not coughing then its nothing,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009794,sms,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009795,sms,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009796,sms,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009797,sms,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009798,sms,"Hi,Andito na ang reward mo! Sa tatlong simpleng hakbang,makakakuha ka ng 18+77+300. Tingnan dito: mar-t.eu/ertaz !",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009799,sms,"Ok, be careful ! Don't text and drive !",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009800,sms,K tell me anything about you.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009801,sms,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009802,sms,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009803,sms,All e best 4 ur exam later.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009804,sms,Hey you around? I've got enough for a half + the ten I owe you,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009805,sms,How much is blackberry bold2 in nigeria.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009806,sms,"Hey Chris, Can you please review the attached proposal and provide your feedback by 2024-05-23? Section whose prepare. Raise notice themselves artist too run expect. Value not at near way campaign politics. Thanks, Anita Navarro If you have any further questions, feel free to reach out. I'm here to help. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009807,sms,You have got tallent but you are wasting.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009808,sms,Please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009809,sms,Yeah sure I'll leave in a min,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009810,sms,"winph.tv/1uCK17 Libreng pera para sa lahat ng bagong sign-ups, huwag mag-atubiling sumali at mag-claim ngayon.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009811,sms,You have an important customer service announcement from PREMIER.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009812,sms,UR awarded a City Break and could WIN a 200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 1.50perWKsub,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009813,sms,"Hi Jean, Just a quick reminder about our scheduled meeting tomorrow at 10 AM. Let party until less. Bad born mention most research above. Source both court full piece individual. Cheers, Devon Wade Please find attached the updated project plan. Let me know if you have any questions. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009814,sms,"Hi Michael, Thank you for your email. I will get back to you with a detailed response shortly. Actually approach one firm less decide marriage. Professor section provide. Scene amount physical successful degree event. Best regards, Michael Clark Please find attached the updated project plan. Let me know if you have any questions. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009815,sms,URGENT! We are trying to contact U. Todays draw shows that you have won a 2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009816,sms,I'm putting it on now. It should be ready for TIME&gt;,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009817,sms,Yes. Rent is very expensive so its the way we save.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009818,sms,Payday Blast is here! Claim your 6888p Bonus & Chance to win a Samsung UHD worth 29999p. New players get free Welcome Bonus of 1000p+177p at GoJackpotph15.icu,1,account_takeover_phishing,CRITICAL,0.95,ext_spam_detector_1123
VN_SCAM_TXT_009819,sms,"Dear Tamara, I wanted to let you know about the upcoming changes in the project timeline. Please see the details below. National system American hundred. Black full job baby. Southern walk forward glass. Difficult boy hold next church. Sincerely, Franklin Moore I appreciate your attention to this matter. Looking forward to your response. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009820,sms,Why nothing. Ok anyway give me treat,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009821,sms,I'm also came to room.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009822,sms,Lol! Oops sorry! Have fun.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009823,sms,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009824,sms,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009825,sms,Ok going to sleep. Hope i can meet her.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009826,sms,"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009827,sms,eatin later but i'm eatin wif my frens now lei... going home first?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009828,sms,Go chase after her and run her over while she's crossing the street,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009829,sms,No b4 Thursday,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009830,sms,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009831,sms,I am on the way to tirupur.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009832,sms,thk of wat to eat tonight.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009833,sms,We have all rounder:)so not required:),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009834,sms,You see the requirements please,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009835,sms,"Sounds good, keep me posted",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009836,sms,"Hi Melissa, Just a quick reminder about our scheduled meeting tomorrow at 10 AM. Week life plan price do store response green. Nature out explain after seem home phone defense. Low way someone part. Important goal bit guy grow manage certain reflect. Cheers, Anthony Martinez Your input is valuable. Please provide any comments or questions you have on the attached proposal. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009837,sms,Wen did you get so spiritual and deep. That's great,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009838,sms,Where in abj are you serving. Are you staying with dad or alone.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009839,sms,"Hello Antonio, I wanted to follow up on our last conversation about the project status. Here are the details: Science already rock who fact within. Teacher several special which they today. Ask sing western way. Kind regards, Jeff Hamilton Your input is valuable. Please provide any comments or questions you have on the attached proposal. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009840,sms,That is wondar full flim.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009841,sms,Ok c _ then.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009842,sms,"Hi David, I hope this message finds you well. I wanted to inform you about our upcoming meeting on 2024-03-04. Left amount education most oil product. Then network kid raise stuff have society project. Industry experience media major continue. Hand clear few time everything customer. Best regards, Tanya Stevens Thank you for your cooperation. I will follow up with you soon regarding the next steps. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009843,sms,"Hello Andrea, I wanted to follow up on our last conversation about the project status. Here are the details: Upon truth save right but such. Home result answer box to item one. To compare final analysis reality magazine common. Fight often attorney high thank plant rich. Too available car wall example you. Kind regards, Nancy Griffith Please review the attached document at your earliest convenience and provide your feedback. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009844,sms,Shall i ask one thing if you dont mistake me.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009845,sms,Waiting for your call.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009846,sms,Haven't left yet so probably gonna be here til dinner,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009847,sms,ringtoneking 84484,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009848,sms,Prakesh is there know.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009849,sms,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009850,sms,"Ela kano.,il download, come wen ur free..",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009851,sms,I liked your new house,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009852,sms,If you have belive me. Come to my home.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009853,sms,"Aight, text me tonight and we'll see what's up",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009854,sms,Can _ all decide faster cos my sis going home liao..,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009855,sms,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ worth tonight if possible,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009856,sms,Dunno da next show aft 6 is 850. Toa payoh got 650.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_009857,sms,Level up your luck at JILI747! New players revel in 8000p + 888p. Let luck be your guide for thrilling adventures at jili747c.icu,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009858,sms,"Earn money from home! No experience needed. Get instant access to premium services! Click here to unlock your benefits. For more details, visit our website or contact us directly.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009859,sms,"Hey,<REAL NAME>! Good news! Nakuha mo ang 18-888 raffle ticket! Pindutin dito: goo-d.eu/ucuj para sa bonus mo!",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_009860,sms,S:-)if we have one good partnership going we will take lead:),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
